food_id,menu_id,food_name,serving_size,calories,fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vit_a,vit_c,calcium,iron,is_vegetarian,is_vegan,is_gf,is_featured
#REF!,23039,Barq's Root Beer (Small),1 Order,170,0,0,0,0,55,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Large) No Ice,1 Order,420,0,0,0,0,135,110,0,108,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Large),1 Order,330,0,0,0,0,100,85,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Extra Small),1 Order,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Small),1 Order,170,0,0,0,0,55,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Small) No Ice,1 Order,230,0,0,0,0,70,59,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Large) No Ice,1 Order,400,0,0,0,0,100,103,0,103,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Extra Small) No Ice,1 Order,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Large),1 Order,5,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Large) No Ice,1 Order,10,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Medium),1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Small) No Ice,1 Order,120,0,0,0,0,65,31,0,30,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Small),1 Order,90,0,0,0,0,50,23,0,22,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Extra Small) No Ice,1 Order,160,0,0,0,0,40,41,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Small) No Ice,1 Order,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Small) No Ice,1 Order,210,0,0,0,0,70,57,0,56,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Small),1 Order,160,0,0,0,0,50,43,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Large) No Ice,1 Order,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Medium) No Ice,1 Order,270,0,0,0,0,60,70,0,70,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Medium ) No Ice,1 Order,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Small) No Ice,1 Order,190,0,0,0,0,60,52,0,51,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Medium) No Ice,1 Order,280,0,0,0,0,90,75,0,73,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Medium),1 Order,220,0,0,0,0,70,61,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Large) No Ice,1 Order,360,0,0,0,0,240,95,0,90,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Large),1 Order,270,0,0,0,0,180,72,0,69,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Small),1 Order,160,0,0,0,0,50,43,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Small) No Ice,1 Order,220,0,0,0,0,65,59,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Extra Small),1 Order,130,0,0,0,0,40,33,0,33,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Extra Small) No Ice,1 Order,170,0,0,0,0,55,45,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Medium) No Ice,1 Order,260,0,0,0,0,120,68,0,67,0,0,0,0,0,0,0,0,0
#REF!,23039,Blue Raspberry ICEE (Medium),1 Order,170,0,0,0,0,80,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orange Juice (Medium),1 Order,200,0,0,0,0,0,45,0,41,3,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Medium),1 Order,10,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Medium) No Ice,1 Order,10,0,0,0,0,75,3,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Medium) No Ice,1 Order,150,0,0,0,0,200,38,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Extra Small),1 Order,130,0,0,0,0,40,33,0,33,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Grape (Extra Small) No Ice,1 Order,170,0,0,0,0,55,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Coke ICEE (Medium),1 Order,170,0,0,0,0,70,47,0,47,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Large) No Ice,1 Order,380,0,0,0,0,90,100,0,100,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Small) No Ice,1 Order,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Extra Small),1 Order,70,0,0,0,0,40,17,0,17,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Extra Small) No Ice,1 Order,90,0,0,0,0,50,23,0,22,0,0,0,0,0,0,0,0,0
#REF!,23039,Wild Cherry ICEE (Small),1 Order,130,0,0,0,0,60,34,0,34,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Medium) No Ice,1 Order,250,0,0,0,0,170,66,0,63,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Medium),1 Order,200,0,0,0,0,135,54,0,51,0,0,0,0,0,0,0,0,0
#REF!,23039,Iced Tea (Gallon),1 Order,40,0,0,0,0,75,0,0,0,5,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Large) No Ice,1 Order,400,0,0,0,0,125,108,0,104,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Large),1 Order,300,0,0,0,0,95,83,0,80,0,0,0,0,0,0,0,0,0
#REF!,23039,One-percent Low Fat Milk Jug California,1 Order,130,2.5,1.5,0,15,160,16,0,15,11,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Extra Small) No Ice,1 Order,90,0,0,0,0,110,22,0,22,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Extra Small),1 Order,120,0,0,0,0,40,33,0,33,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Extra Small) No Ice,1 Order,160,0,0,0,0,50,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Large) No Ice,1 Order,400,0,0,0,0,150,104,0,102,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Large),1 Order,300,0,0,0,0,110,80,0,78,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Small),1 Order,160,0,0,0,0,50,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Small) No Ice,1 Order,220,0,0,0,0,65,58,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Small) No Ice,1 Order,210,0,0,0,0,80,55,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Small),1 Order,160,0,0,0,0,60,42,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Small) No Ice,1 Order,210,0,0,0,0,55,55,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Medium) No Ice,1 Order,290,0,0,0,0,90,76,0,76,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Medium),1 Order,230,0,0,0,0,70,62,0,62,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Fruit Punch (Extra Small) No Ice,1 Order,160,0,0,0,0,50,43,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Strawberry Punch (Extra Small),1 Order,120,0,0,0,0,40,32,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Extra Small) No Ice,1 Order,160,0,0,0,0,60,42,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Extra Small) No Ice,1 Order,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Extra Small),1 Order,120,0,0,0,0,45,31,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Medium) No Ice,1 Order,300,0,0,0,0,95,78,0,77,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Medium),1 Order,240,0,0,0,0,75,63,0,63,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Small),1 Order,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Small) No Ice,1 Order,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coke ICEE (Small),1 Order,130,0,0,0,0,55,35,0,35,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Medium),1 Order,230,0,0,0,0,80,59,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Fruit Punch (Medium) No Ice,1 Order,280,0,0,0,0,100,73,0,72,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Medium) No Ice,1 Order,5,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Medium),1 Order,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Large) No Ice,1 Order,220,0,0,0,0,280,55,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Small) No Ice,1 Order,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite Zero (Small),1 Order,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Large) No Ice,1 Order,430,0,0,0,0,135,112,0,110,0,0,0,0,0,0,0,0,0
#REF!,23039,Fanta Strawberry (Large),1 Order,90,0,0,0,0,20,26,0,26,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Medium),1 Order,240,0,0,0,0,75,62,0,62,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Medium) No Ice,1 Order,290,0,0,0,0,95,76,0,76,0,0,0,0,0,0,0,0,0
#REF!,23039,Wild Cherry ICEE (Medium),1 Order,180,0,0,0,0,80,45,0,45,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Large),1 Order,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Dr Pepper (Extra Small) No Ice,1 Order,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Medium) No Ice,1 Order,290,0,0,0,0,80,77,0,76,0,0,0,0,0,0,0,0,0
#REF!,23039,Orange Crush (Medium),1 Order,230,0,0,0,0,70,61,0,60,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Extra Small) No Ice,1 Order,150,0,0,0,0,35,40,0,40,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Medium),1 Order,120,0,0,0,0,70,32,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Medium) No Ice,1 Order,150,0,0,0,0,90,40,0,39,0,0,0,0,0,0,0,0,0
#REF!,23039,POWERADE Mountain Berry Blast (Small) No Ice,1 Order,120,0,0,0,0,150,29,0,29,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Extra Small) No Ice,1 Order,150,0,0,0,0,70,39,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Small) No Ice,1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Red Flash (Medium) No Ice,1 Order,280,0,0,0,0,70,72,0,72,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Extra Small),1 Order,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Extra Small) No Ice,1 Order,5,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Dr Pepper (Extra Small) No Ice,1 Order,140,0,0,0,0,45,39,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola Zero Sugar (Medium) No Ice,1 Order,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coca-Cola (Small) No Ice,1 Order,200,0,0,0,0,50,53,0,53,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Extra Small),1 Order,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Extra Small) No Ice,1 Order,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Large),1 Order,15,0,0,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Light Lemonade (Large) No Ice,1 Order,15,0,0,0,0,105,5,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Medium),1 Order,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Caffeine Free Diet Coke (Medium) No Ice,1 Order,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Large) No Ice,1 Order,220,0,0,0,0,125,57,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,FUZE Raspberry Tea (Large),1 Order,170,0,0,0,0,95,44,0,43,0,0,0,0,0,0,0,0,0
#REF!,23039,Sprite (Small) No Ice,1 Order,200,0,0,0,0,90,51,0,51,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Large) No Ice,1 Order,410,0,0,0,0,125,109,0,109,0,0,0,0,0,0,0,0,0
#REF!,23039,Mello Yello (Large),1 Order,310,0,0,0,0,95,83,0,83,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Extra Small),1 Order,130,0,0,0,0,40,33,0,33,0,0,0,0,0,0,0,0,0
#REF!,23039,Barq's Root Beer (Extra Small) No Ice,1 Order,170,0,0,0,0,55,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Orange Juice (Value),1 Order,110,0,0,0,0,0,27,0,24,2,0,0,0,0,0,0,0,0
#REF!,23039,Diet Coke (Medium) No Ice,1 Order,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Coke ICEE (Large),1 Order,240,0,0,0,0,100,67,0,67,0,0,0,0,0,0,0,0,0
#REF!,23039,Wild Cherry ICEE (Large),1 Order,250,0,0,0,0,115,64,0,64,0,0,0,0,0,0,0,0,0
#REF!,23039,Blue Raspberry ICEE (Large),1 Order,240,0,0,0,0,115,63,0,63,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Medium),1 Order,200,0,0,0,0,65,55,0,54,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Medium) No Ice,1 Order,250,0,0,0,0,85,68,0,67,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Extra Small) No Ice,1 Order,140,0,0,0,0,45,39,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Extra Small),1 Order,100,0,0,0,0,35,27,0,27,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Small),1 Order,140,0,0,0,0,45,38,0,37,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Small) No Ice,1 Order,190,0,0,0,0,65,52,0,51,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Large),1 Order,280,0,0,0,0,90,75,0,74,0,0,0,0,0,0,0,0,0
#REF!,23039,Vernor's Ginger Ale (Large) No Ice,1 Order,360,0,0,0,0,120,97,0,96,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Blue Raspberry (Medium),1 Order,130,0,0,0,0,60,34,0,34,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Blue Raspberry (Small),1 Order,90,0,0,0,0,45,25,0,25,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Blue Raspberry (Large),1 Order,170,0,0,0,0,85,46,0,46,0,0,0,0,0,0,0,0,0
#REF!,23039,Hot Tea (Large),1 Order,5,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Hot Tea (Small),1 Order,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Extra Small),1 Order,80,0,0,0,0,10,20,0,20,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Extra Small) No Ice,1 Order,110,0,0,0,0,10,28,0,28,0,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Small),1 Order,110,0,0,0,0,15,27,0,27,0,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Large),1 Order,200,0,0,0,0,30,50,0,50,1,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Medium),1 Order,150,0,0,0,0,20,36,0,36,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Small) No Ice,1 Order,170,0,0,0,0,15,42,0,42,1,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Medium) No Ice,1 Order,200,0,0,0,0,20,49,0,49,1,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Gallon),1 Order,2110,0,0,0,0,140,521,0,521,4,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Medium),1 Order,230,0,0,0,0,60,59,0,59,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Extra Small) No Ice,1 Order,160,0,0,0,0,40,42,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Extra Small),1 Order,120,0,0,0,0,30,31,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Medium) No Ice,1 Order,280,0,0,0,0,70,73,0,73,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coke (Small) No Ice,1 Order,210,0,0,0,0,55,56,0,56,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Small),1 Order,160,0,0,0,0,40,42,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Large) No Ice,1 Order,400,0,0,0,0,105,105,0,105,0,0,0,0,0,0,0,0,0
#REF!,23039,Cherry Coca-Cola (Large),1 Order,310,0,0,0,0,80,80,0,80,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Large),1 Order,290,0,0,0,0,45,79,0,79,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Large) No Ice,1 Order,350,0,0,0,0,50,94,0,94,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Extra Small) No Ice,1 Order,140,0,0,0,0,20,38,0,38,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Extra Small),1 Order,120,0,0,0,0,20,32,0,32,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Small),1 Order,170,0,0,0,0,25,45,0,45,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Small) No Ice,1 Order,210,0,0,0,0,30,57,0,57,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Medium),1 Order,210,0,0,0,0,35,58,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Mr. Pibb Xtra (Medium) No Ice,1 Order,250,0,0,0,0,35,67,0,67,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Wild Cherry (Small),1 Order,90,0,0,0,0,45,24,0,24,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Wild Cherry (Medium),1 Order,130,0,0,0,0,60,34,0,34,0,0,0,0,0,0,0,0,0
#REF!,23039,Frozen Fanta Wild Cherry (Large),1 Order,170,0,0,0,0,80,45,0,45,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Extra Small),1 Order,110,0,0,0,0,25,29,0,29,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Extra Small),1 Order,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Extra Small),1 Order,110,0,0,0,0,25,28,0,28,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Large) No Ice,1 Order,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Medium),1 Order,220,0,0,0,0,45,59,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Medium) No Ice,1 Order,270,0,0,0,0,55,73,0,72,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Small) No Ice,1 Order,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Small),1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Large) No Ice,1 Order,380,0,0,0,0,80,104,0,103,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Large),1 Order,290,0,0,0,0,60,79,0,79,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Medium) No Ice,1 Order,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Small),1 Order,150,0,0,0,0,30,40,0,40,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Medium),1 Order,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Small) No Ice,1 Order,200,0,0,0,0,45,55,0,55,0,0,0,0,0,0,0,0,0
#REF!,23039,Pepsi (Extra Small) No Ice,1 Order,150,0,0,0,0,30,41,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Extra Small) No Ice,1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Medium),1 Order,220,0,0,0,0,45,57,0,57,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Medium) No Ice,1 Order,270,0,0,0,0,60,71,0,71,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Large) No Ice,1 Order,380,0,0,0,0,80,101,0,101,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Large),1 Order,290,0,0,0,0,65,78,0,78,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Small),1 Order,150,0,0,0,0,30,39,0,39,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Small) No Ice,1 Order,200,0,0,0,0,45,54,0,54,0,0,0,0,0,0,0,0,0
#REF!,23039,Mist Twist (Extra Small) No Ice,1 Order,150,0,0,0,0,35,41,0,41,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Large) No Ice,1 Order,110,0,0,0,0,110,28,0,28,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Medium) No Ice,1 Order,270,0,0,0,0,270,70,0,70,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Medium),1 Order,220,0,0,0,0,220,56,0,56,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Large),1 Order,300,0,0,0,0,300,77,0,77,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Small),1 Order,150,0,0,0,0,150,39,0,39,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Small) No Ice,1 Order,60,0,0,0,0,60,15,0,15,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Medium) No Ice,1 Order,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Extra Small) No Ice,1 Order,150,0,0,0,0,10,37,0,37,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Small) No Ice,1 Order,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Small) No Ice,1 Order,230,0,0,0,0,15,56,0,56,1,0,0,0,0,0,0,0,0
#REF!,23039,Southern Style Sweet Tea (Medium) No Ice,1 Order,270,0,0,0,0,20,66,0,66,1,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Large) No Ice,1 Order,5,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Sweet Tea (Large) No Ice,1 Order,560,0,0,0,0,35,141,0,141,0,0,0,0,0,0,0,0,0
#REF!,23039,Vitamin Water XXX Zero (Extra Small) No Ice,1 Order,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Minute Maid Lemonade (Extra Small) No Ice,1 Order,40,0,0,0,0,25,12,0,11,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Medium),1 Order,230,0,0,0,0,75,61,0,61,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Medium) No Ice,1 Order,80,0,0,0,0,25,22,0,22,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Large) No Ice,1 Order,410,0,0,0,0,125,110,0,109,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Large),1 Order,310,0,0,0,0,100,84,0,84,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Extra Small),1 Order,110,0,0,0,0,40,31,0,31,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Extra Small) No Ice,1 Order,160,0,0,0,0,50,44,0,44,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Small),1 Order,160,0,0,0,0,50,42,0,42,0,0,0,0,0,0,0,0,0
#REF!,23039,Mountain Dew (Small) No Ice,1 Order,220,0,0,0,0,70,59,0,58,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Medium),1 Order,240,0,0,0,0,75,64,0,63,0,0,0,0,0,0,0,0,0
#REF!,23039,Hawaiian Punch Fruit Juicy Red (Medium) No Ice,1 Order,300,0,0,0,0,95,79,0,78,0,0,0,0,0,0,0,0,0
#REF!,23039,Diet Pepsi (Large),1 Order,0,0,0,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Extra Small) No Ice,1 Order,150,0,0,0,0,160,40,0,40,0,0,0,0,0,0,0,0,0
#REF!,23039,Tropicana Pink Lemonade (Extra Small),1 Order,30,0,0,0,0,30,8,0,8,0,0,0,0,0,0,0,0,0
